tmin	condition	text	tmax	duration	maxF0	meanF0	meanF0st	medianF0	minF0	sdF0	midpointF0	slopeF0	maxInt	meanInt	medianInt	minInt	sdInt	midpointInt	medianF1	medianF1Bark	medianF2	medianF2Bark	medianF3	medianF3Bark	SPLH.SPL	file	subject
153,03	si42	p	153,13	0,1	238,9407830676	238,3784122736	94,7646301084	238,9407830676	238,9407830676	NA	NA	NA	65,0108689776	60,1254142237	56,2509507203	51,0358171781	3,9739775161	55,8132950749	847,653254008	7,5662731677	1678,4375276954	11,7410489917	NA	NA	0,0226118535	id16_part2.csv	16
153,13	si42	a	153,28	0,15	230,5204999424	199,6629782418	91,6315727218	189,5773822195	189,0636736944	20,1096883527	NA	-487,7598979622	72,031001725	69,9211003251	70,2652775961	62,9948180262	2,3823915751	70,4049774254	752,6082894333	6,920814155	1303,6528206147	10,1223831899	NA	NA	0,1250648874	id16_part2.csv	16
153,28	si42	f	153,31	0,03	189,379362554	189,3366290814	90,7777158888	189,307157718	189,307157718	NA	189,307157718	-10,3233368928	60,9084968744	59,0096876627	59,2375744365	57,8734113804	1,6424061144	58,6521116908	842,714656102	7,5339574372	1572,6605861409	11,3183020061	NA	NA	0,0274054651	id16_part2.csv	16
156,29	sa15	p	156,4	0,11	237,456793362	235,6698859508	94,5668839111	235,5133637528	235,1232088743	NA	NA	-259,1239478961	67,6882056715	60,7573734523	56,2032456559	53,3357704362	4,5316656584	55,8034324163	816,9636048349	7,3630948473	1631,6838373171	11,557296156	NA	NA	0,0216015106	id16_part2.csv	16
156,4	sa15	a	156,53	0,13	234,7038750048	144,2450017897	84,810952313	105,6273341939	105,2078769465	63,5570720969	105,2634597976	-3195,2434149954	68,3776535038	66,0596944405	66,7563002157	58,1245842095	3,3862116874	66,804121662	784,5769965192	7,1433125297	1311,9914806742	10,1627450694	NA	NA	0,0719311284	id16_part2.csv	16
156,53	sa15	f	156,78	0,25	NA	NA	NA	NA	NA	NA	NA	NA	56,8616810253	53,5259007467	53,0709719947	51,3245452785	1,3543127736	51,8862979935	937,0253874006	8,1333465033	1932,4693005326	12,6691052544	NA	NA	0,0357869823	id16_part2.csv	16
159,8	ma25	p	159,89	0,09	NA	NA	NA	NA	NA	NA	NA	NA	61,6152400108	58,445933793	57,3800613011	50,7760914392	4,0056876503	61,6502750182	689,5766731219	6,466173274	1777,9340692686	12,1186460653	NA	NA	0,0431020713	id16_part2.csv	16
159,89	ma25	I	160,06	0,17	101,4522486134	100,0837002684	79,7403676579	100,2083274189	99,0183103142	0,7102098174	99,6807165744	31,5723390906	76,9300913276	73,1835189267	71,7988234549	59,4950849253	6,4668553125	75,652435458	511,2327527752	5,0546208055	1873,2059763486	12,462859833	NA	NA	0,1057115199	id16_part2.csv	16
160,06	ma25	f	160,16	0,1	NA	100,3171800038	79,7810986594	NA	NA	NA	NA	NA	57,7888911718	53,8003039606	52,7598182628	51,6471815619	2,0142752061	52,7370803908	873,4314304885	7,7337168598	1902,7402593876	12,5663677305	NA	NA	0,0309723187	id16_part2.csv	16
162,97	ma31	p	163,03	0,06	NA	NA	NA	NA	NA	NA	NA	NA	59,5231562172	57,6267883952	57,4388312101	53,000072424	2,313677962	59,4211463713	727,6060631458	6,742854666	1717,8641152404	11,8931555787	NA	NA	0,0316851016	id16_part2.csv	16
163,03	ma31	a	163,27	0,24	236,9944681841	207,1817395449	91,9174973691	211,4044447671	96,4274692173	39,5288575692	129,6019359631	-1561,8555440758	73,9855488929	68,8771584487	68,3983842101	56,3494496243	5,7272668815	73,6162289092	725,82749103	6,730438998	1272,9090774212	9,9717987859	NA	NA	0,1065127837	id16_part2.csv	16
163,27	ma31	f	163,32	0,05	NA	NA	NA	NA	NA	NA	NA	NA	56,7718493458	56,2464644569	56,0491271025	55,5407463335	0,3359814498	56,0952057326	883,9807037037	7,8010897194	1853,9311421272	12,3944930307	NA	NA	0,0332826449	id16_part2.csv	16
166,13	sa54	p	166,22	0,09	237,8782331376	237,2851539814	94,6856280981	236,9890629014	237,1662248623	NA	NA	-118,5560314942	67,6558602944	60,1297990866	57,5197239138	52,1254072717	4,543182722	57,2619803632	706,6523314969	6,5916938354	1620,578661967	11,5126850258	NA	NA	0,0331068341	id16_part2.csv	16
166,22	sa54	a	166,41	0,19	225,420704689	184,5642004054	89,6879259295	192,3079399127	93,9928175616	45,2806065681	127,2692029654	-2347,1641615473	73,3849005625	70,3297503972	70,936549892	60,0700961159	4,7744742166	72,3143332002	713,0055988977	6,6376668797	1216,6507216576	9,6934142588	NA	NA	0,0955297266	id16_part2.csv	16
166,41	sa54	f	166,57	0,16	NA	192,2558473047	91,0425432845	192,3913849793	NA	NA	NA	NA	58,2704667864	53,8100688294	53,3570950604	50,9013653917	2,2306351809	53,2083133587	824,4019355827	7,4128278736	1905,7949600936	12,5769796881	NA	NA	0,0336276816	id16_part2.csv	16
169,29	sa53	p	169,36	0,07	257,8682852309	257,5504683968	96,1043500731	257,8682852309	257,8682852309	NA	NA	NA	62,4089303975	59,2109502656	57,0050841534	49,3396788479	4,3127332352	58,8273751496	615,4758063321	5,9029925924	1828,5039588298	12,303229805	NA	NA	0,0405685113	id16_part2.csv	16
169,36	sa53	I	169,52	0,16	253,1096673346	88,8590855267	75,3929633187	66,3449856615	65,0711382039	64,6150277615	65,9536952729	-4361,351829834	76,0779950315	71,9637703064	71,0434888468	58,9007330801	6,429234619	71,7974054398	588,8876130178	5,6931365274	1795,6147709097	12,1837398123	NA	NA	0,0828786278	id16_part2.csv	16
169,52	sa53	f	169,76	0,24	NA	66,1652492508	72,5760214898	NA	NA	NA	NA	NA	57,5586012462	53,6326099951	53,0419518573	52,4914855659	1,1533759746	52,9873800552	941,6119239575	8,1611706379	1918,1560056752	12,619875165	NA	NA	0,0404632603	id16_part2.csv	16
172,5	mi24	p	172,53	0,03	NA	245,0806388777	95,2453524844	NA	NA	NA	NA	NA	64,3913425322	63,1748486169	55,5766207955	53,4572925872	6,0068576898	57,4925093646	724,3216889456	6,7196052742	1826,227312139	12,2951070959	NA	NA	0,0102491653	id16_part2.csv	16
172,53	mi24	I	172,7	0,17	243,276630753	177,860240796	88,6888859211	200,9048465266	98,3333474712	57,7449873596	133,3569615324	-4392,9753566761	74,3319690334	70,5199014604	70,4578669194	59,1603080815	5,9992603491	70,630018669	501,302817829	4,9703392715	1584,7572510659	11,3679202754	NA	NA	0,0726644068	id16_part2.csv	16
172,7	mi24	f	172,87	0,17	NA	NA	NA	NA	NA	NA	NA	NA	58,1041203723	54,5038582359	54,0072245767	53,3356412994	1,181485059	53,3498506922	1006,1297424935	8,54717672	2032,7044916599	13,0054820927	NA	NA	0,0492092525	id16_part2.csv	16
3,501916	sa23	p	3,535999	0,034083	247,6165072579	247,4921897455	95,4148132567	247,6165072579	247,5950397146	NA	NA	-222,7641452189	82,7953111317	76,8592294726	71,7818004242	64,1444597194	8,292943357	71,4154805264	1154,8399996712	9,3684849511	2257,8411043102	13,709043856	NA	NA	0,3151145678	id17_part1.csv	17
3,535999	sa23	I	3,61	0,074001	256,2023493859	249,4808779645	95,5506396171	249,5899295391	244,1465474853	5,0200281014	248,3522309967	263,6033748609	87,4068971006	84,5450518175	84,2010095212	74,0381189175	5,1850220528	85,3677018066	599,4694220806	5,7771485117	1819,8569567429	12,2704049401	NA	NA	0,4334576698	id17_part1.csv	17
3,61	sa23	f	3,77	0,16	NA	254,1752355992	95,8761559749	NA	NA	NA	NA	NA	72,2583284053	70,3684774246	70,67258312	58,2025023286	4,5228002393	71,0225125106	1075,3721509212	8,9422705619	2262,092646405	13,7216396772	NA	NA	0,7309088232	id17_part1.csv	17
6,963825	mi43	p	7,010481	0,046656	226,8338626245	226,8338626245	93,9059066058	NA	226,8338626245	NA	NA	NA	76,5063951871	74,2664925616	69,9912368339	68,0697037305	3,8763242834	69,9817838325	1003,8145968407	8,5337253264	1859,9569712734	12,4159343486	NA	NA	0,2787582935	id17_part1.csv	17
7,010481	mi43	a	7,090978	0,080497	233,9283762505	229,577602938	94,1125165004	228,9509008876	225,7855643436	3,399437192	229,0759682785	141,3013184554	84,2926513351	82,6797763482	82,9950437337	76,5767936563	2,6246384221	83,8569774266	693,9016998522	6,4983448698	1356,5517941442	10,3730229451	NA	NA	0,6556846259	id17_part1.csv	17
7,090978	mi43	f	7,24	0,149022	NA	234,4318060194	94,4762940875	NA	NA	NA	NA	NA	72,8538373711	68,4617996519	66,7040123181	58,5588619076	4,5302489514	66,9513834934	1065,5701944957	8,8872591973	2042,3656245234	13,0371287972	NA	NA	0,4433471028	id17_part1.csv	17
9,971708	sa24	p	10,021289	0,049581	NA	231,9299573644	94,2905444198	NA	NA	NA	NA	NA	79,9192055022	73,8551688976	70,8889028949	67,0051790057	5,2699101239	70,2268694659	922,8529440633	8,0459436286	1683,1859587766	11,759791	NA	NA	0,2862649659	id17_part1.csv	17
10,021289	sa24	a	10,110147	0,088858	232,3372382768	228,6823441934	94,0450612173	228,0178036288	225,1153051003	3,1401258558	226,151166572	159,5782806704	84,277061612	82,1568970324	82,636087566	74,634849852	3,3934545088	83,6039121269	748,3213830104	6,8907410176	1303,3650127847	10,1216349674	NA	NA	0,7465643508	id17_part1.csv	17
10,110147	sa24	f	10,25	0,139853	234,4033311427	234,1886844588	94,4582777782	234,4033311427	234,4033311427	NA	NA	NA	70,7771866159	68,0528803886	68,4858748697	57,9322441615	5,0075646357	68,5519794926	1068,99585635	8,9062120806	1928,6683581859	12,656071218	NA	NA	0,5261665163	id17_part1.csv	17
13,09627	ma53	p	13,164145	0,067875	244,7372918497	244,622853678	95,2127895868	244,7372918497	244,7372918497	NA	NA	NA	72,0975595241	68,5145759555	65,6823848221	64,0628742268	2,9733898441	64,4122509317	896,6027810044	7,8814150946	1603,9129525819	11,4457515088	NA	NA	0,1348265634	id17_part1.csv	17
13,164145	ma53	a	13,247167	0,083022	237,086928209	229,8449962452	94,1304465855	228,2971446397	225,7912155965	5,364996925	226,0163236231	-382,8155441307	79,9728397306	78,3612960631	78,7845034233	72,8000213687	2,4425231531	79,979089935	641,4498422253	6,1041725865	1342,8534274461	10,3091561807	NA	NA	0,3363870969	id17_part1.csv	17
13,247167	ma53	f	13,41	0,162833	NA	231,8634044662	94,2854721098	232,0890869219	NA	NA	NA	NA	69,3971653478	65,4668731553	65,2731176712	58,2747217857	3,2467579421	65,200248553	1123,8454841914	9,2078427068	2052,306853993	13,0688336676	NA	NA	0,3774856132	id17_part1.csv	17
16,543209	mi15	p	16,582902	0,039693	238,7141059608	238,7134527601	94,7896326507	238,7141059608	238,7141059608	NA	NA	NA	80,5362192765	74,9358816	69,9640616389	66,2958328955	6,7602536365	68,5868345353	879,4826605731	7,7726958692	1877,8767339032	12,4793313205	NA	NA	0,2338916334	id17_part1.csv	17
16,582902	mi15	I	16,655457	0,072555	238,2377646611	235,7100420372	94,5695978744	235,8279128739	232,8547713556	2,5983492158	236,027829056	-92,7398750168	86,3115477164	84,1550143999	84,3174153309	74,9848526532	4,1805152672	85,8948732251	571,3149658863	5,5518219451	1574,2197689546	11,2640356454	NA	NA	0,5782507018	id17_part1.csv	17
16,655457	mi15	f	16,82	0,164543	NA	232,161190982	94,3077931759	232,1445604691	NA	NA	NA	NA	71,2848933139	67,0916512537	64,9645478523	58,1933198478	3,5098572239	65,0482157158	1098,8146163271	9,0718011674	1998,7636177602	12,8932469198	NA	NA	0,3949698743	id17_part1.csv	17
19,724641	si55	p	19,766214	0,041573	236,3710937456	236,3480325943	94,6172266179	236,3710937456	236,3710937456	NA	NA	NA	76,8042160727	73,9380162839	67,2239886978	64,9146772919	5,4880295009	67,3111501218	991,5543145996	8,4598512964	1954,2977461907	12,743744578	NA	NA	0,2678950028	id17_part1.csv	17
19,766214	si55	I	19,840704	0,07449	235,9533750966	234,1958647883	94,4585339317	234,5346552288	232,1918129543	1,6111345994	234,6104470989	-63,1219315067	85,751011537	83,955275046	84,6600006279	78,8592073539	2,4853793743	85,4543505657	572,6038696265	5,562339904	1601,9722381792	11,4379402103	NA	NA	0,5149345355	id17_part1.csv	17
19,840704	si55	f	19,99	0,149296	231,2133960209	231,4070276676	94,251447275	231,2133960209	231,2133960209	NA	NA	NA	74,0724850824	67,7916879668	67,1309953032	58,5314358447	4,1993522707	67,0768399331	1050,2878843807	8,8013806413	2120,4787679717	13,2879187801	NA	NA	0,4629654957	id17_part1.csv	17
22,55607	mi34	p	22,604809	0,048739	234,799047733	233,8633246882	94,4332318811	234,799047733	233,5342921952	NA	NA	-518,1791361215	74,52088837	71,6068569427	65,8370337566	62,8294033904	5,3457040776	65,4602378296	816,2723465246	7,3584179339	1640,3792509104	11,5903155674	NA	NA	0,1242469118	id17_part1.csv	17
22,604809	mi34	a	22,697485	0,092676	227,8338768243	226,6151981279	93,8886607004	227,20748101	224,1529269498	1,9778044383	227,4116578225	-160,5705266623	82,8449032207	81,2276453202	82,0421310183	74,7304448369	2,7083271262	82,7375635487	672,0259853076	6,3359301074	1265,0185187272	9,9351154892	NA	NA	0,6261964019	id17_part1.csv	17
22,697485	mi34	f	22,84	0,142515	NA	222,8210946612	93,5968795764	222,7204606113	NA	NA	NA	NA	70,7878083243	65,8811062013	63,3720279236	56,3429131987	4,2327054625	63,2666155845	1030,0904229003	8,6861100673	2037,1536094623	13,0201062681	NA	NA	0,2942755976	id17_part1.csv	17
25,521141	sa52	p	25,5606	0,039459	257,4061601416	255,0448549973	95,9305906667	257,4061601416	252,740039294	NA	NA	-1121,7259711759	72,6339387905	71,4930631137	63,1660888173	60,8565277455	6,3301043335	63,384424981	882,6513776463	7,7925919389	1894,817171662	12,5387653214	NA	NA	0,1113192281	id17_part1.csv	17
25,5606	sa52	I	25,638248	0,077648	240,4070876648	236,8415743261	94,6512474531	236,4959701694	233,7689951194	4,1724658888	236,2638517209	-106,8619369685	82,4973262205	80,1752987373	79,8551065477	70,4695942768	4,2450631123	81,635432926	556,2743011732	5,4294606206	1420,6371061263	10,6655642589	NA	NA	0,3440475132	id17_part1.csv	17
25,638248	sa52	f	25,803142	0,164894	NA	233,9445549558	94,4402739904	233,9501651324	NA	NA	NA	NA	66,5160961176	64,302948375	63,9080713805	62,6514725229	0,9664207699	63,3664820834	1098,4356788203	9,0698210686	1893,3009869347	12,5334621643	NA	NA	0,307634883	id17_part1.csv	17
28,659003	si44	p	28,699107	0,040104	250,9239047555	248,1449986626	95,456883409	250,9239047555	244,9355938142	NA	NA	-787,7004869334	78,4938204375	72,1745917701	67,5609730077	62,1025390603	7,7009234061	65,2295576356	804,791595586	7,2810807241	1999,1784781468	12,8947136433	NA	NA	0,1524815196	id17_part1.csv	17
28,699107	si44	I	28,758228	0,059121	238,6728448393	234,2847542483	94,4633015696	234,967835684	229,6561512425	4,261685561	234,2073017926	-190,6406690694	83,5331973438	81,6622633246	82,1779456862	77,5684277867	2,444976986	83,2726904392	592,4037709754	5,7211424082	1991,4356141318	12,8685926639	NA	NA	0,3162423443	id17_part1.csv	17
28,758228	si44	f	28,897695	0,139467	NA	227,5248935526	93,9584734222	227,3496199301	NA	NA	NA	NA	72,7076481772	66,7039539825	64,7988508173	62,879908053	2,7554554663	64,6466565104	1059,8294533498	8,854760667	2032,933277884	13,0061032526	NA	NA	0,3108725371	id17_part1.csv	17
31,802057	ma25	p	31,842279	0,040222	240,5024610934	239,9960105336	94,8818055409	240,5024610934	240,0880332978	NA	NA	-543,5340077642	75,7944753559	74,0325445958	68,3085104806	65,8684013522	5,1739029026	67,8948395677	926,4885904342	8,0667987294	1898,5273900381	12,5517116926	NA	NA	0,2813942749	id17_part1.csv	17
31,842279	ma25	I	31,913314	0,071035	234,0408369876	229,1158675953	94,0767602612	226,988313709	224,8555489987	4,3546153442	228,2039689417	-161,6331383988	84,9701427954	82,8959529448	82,7972305812	76,2770748568	3,0612711459	84,1289317339	544,784936285	5,3351601868	1813,0743526017	12,2474745967	NA	NA	0,4652758699	id17_part1.csv	17
31,913314	ma25	f	32,06	0,146686	NA	223,3179545299	93,6354652412	NA	NA	NA	NA	NA	71,8840510765	68,7163217785	67,1889369375	59,5877228607	3,5384044949	67,4165884325	1023,8449875216	8,6499579279	1956,9100622723	12,7525877071	NA	NA	0,52717211	id17_part1.csv	17
34,740994	mi42	p	34,788704	0,04771	258,1189621436	255,633489909	95,9723129333	258,1189621436	253,3533846434	NA	NA	-740,1494856817	77,6501005314	70,5885416364	65,467420849	60,6072901678	6,8631831093	64,8729167048	874,4701118602	7,7394721779	2010,6846160391	12,9329418665	NA	NA	0,1825802193	id17_part1.csv	17
34,788704	mi42	I	34,870992	0,082288	242,9303555057	230,993080205	94,2105839306	230,4779414609	221,4793446612	8,7108178817	230,4997799046	-325,8526584135	83,6869382381	81,4066917647	81,6152199863	75,3431759274	3,0165935537	83,2281494213	562,8141495737	5,4829639723	1895,0538277062	12,5388339395	NA	NA	0,414062467	id17_part1.csv	17
34,870992	mi42	f	35,02	0,149008	NA	219,468353421	93,3344293546	NA	NA	NA	NA	NA	71,4353470424	66,6277082397	65,2747351533	58,3699929156	3,5327790163	64,5125809661	1072,770173977	8,927539471	2100,3211542776	13,2239912408	NA	NA	0,3929191669	id17_part1.csv	17
37,688272	si22	p	37,729406	0,041134	244,6004462882	240,5576040291	94,9150860706	244,6004462882	235,9739855961	NA	NA	-1106,2020000647	74,2108425857	71,2679297544	62,7932958724	56,5424599355	7,9877543027	64,3246504819	838,551223657	7,5067118043	1782,6050539566	12,1358178596	NA	NA	0,1274913201	id17_part1.csv	17
37,729406	si22	a	37,807563	0,078157	230,7273045539	227,4938359594	93,9553162753	227,220092691	224,8581325236	2,5767036407	229,7586421007	-167,9418426941	81,0358876525	79,9183174592	80,1830026418	74,0067894673	2,4713543918	80,9796683788	733,4402238749	6,7850746106	1435,7432236704	10,7331244028	NA	NA	0,4437192039	id17_part1.csv	17
37,807563	si22	f	37,94	0,132437	NA	224,318938757	93,7128914271	NA	NA	NA	NA	NA	69,8540125747	67,2270153713	66,1068721177	62,4501083481	2,3651715953	66,4502247594	1007,4200382075	8,5548071995	1822,4276011279	12,2812604439	NA	NA	0,3908477664	id17_part1.csv	17
40,621812	si23	p	40,665873	0,044061	246,9375405713	246,0922857435	95,3160701006	246,9375405713	245,4185568118	NA	NA	-382,3681312246	79,6665388814	72,2000832156	64,6495830919	59,7693917213	8,1514035893	64,3718609698	1071,2204923277	8,9153533333	1915,0205284635	12,6090064549	NA	NA	0,225656283	id17_part1.csv	17
40,665873	si23	I	40,745599	0,079726	240,7427331555	231,8894658285	94,2814091358	231,7310472275	224,1072584635	6,8572367703	231,1664265659	-260,8226095011	84,8746883731	82,2943020415	83,0802508957	73,6974991791	4,0737670296	83,4821714745	539,83268555	5,2942109789	1607,5282962463	11,4581587764	NA	NA	0,4452180137	id17_part1.csv	17
40,745599	si23	f	40,92	0,174401	NA	223,5270894117	93,6516687181	223,5156276128	NA	NA	NA	NA	68,9545516553	65,1461198466	64,7711749732	60,3451314692	2,1344750392	64,7016775269	1135,6833276428	9,2706048099	2126,7786226188	13,3077784862	NA	NA	0,358705112	id17_part1.csv	17
43,934804	ma35	p	43,977514	0,04271	240,8650387263	240,673329716	94,9311127089	240,8650387263	240,7224106487	NA	NA	-190,5088765235	76,2899515453	71,6284388298	64,3804368971	57,9098018694	8,2618693238	63,7885187886	876,8245447869	7,755608237	1742,5985161732	11,9867706275	NA	NA	0,1038146129	id17_part1.csv	17
43,977514	ma35	a	44,070029	0,092515	238,2083357017	237,5281241249	94,7033517763	237,257017288	236,7531398624	0,8958892741	237,2851138826	-28,6998471874	83,585021469	81,8923145662	82,6268300178	74,0027815367	3,2102334639	83,5784807771	644,4547898	6,1272976259	1224,7666733729	9,7344926257	NA	NA	0,7427310271	id17_part1.csv	17
44,070029	ma35	f	44,197355	0,127326	NA	NA	NA	NA	NA	NA	NA	NA	70,6080432133	66,930794295	65,842683462	60,5226441348	3,0114136243	65,8516394434	987,4207298531	8,4369963224	2146,7584901044	13,3704080557	NA	NA	0,3586646514	id17_part1.csv	17
46,843291	ma15	p	46,898694	0,055403	241,0459575485	241,0493993643	94,9582199783	241,0459575485	241,0459575485	NA	NA	NA	78,2855710824	71,794426275	63,5059436429	57,9080308127	8,4659473295	62,3396149362	865,3338431223	7,6816696755	1684,9523562713	11,7651766163	NA	NA	0,0923212132	id17_part1.csv	17
46,898694	ma15	a	46,99857	0,099876	241,7841862851	239,4692619362	94,8438187813	239,0382455766	237,1281407247	2,0601013468	238,1674446125	-75,4787579106	84,4045044983	82,5928710413	83,3571252427	75,9043283621	2,9170432296	84,1309915599	664,5197044159	6,2795494798	1277,2665566789	9,995065729	NA	NA	0,5397137041	id17_part1.csv	17
46,99857	ma15	f	47,13	0,13143	NA	245,0874644085	95,2456436841	245,3354294744	NA	NA	NA	NA	72,2792245706	67,46390961	66,0418748363	58,7750082199	3,9961849522	66,1619454992	967,6455667945	8,3192262369	1991,784431025	12,8694034116	NA	NA	0,4162604196	id17_part1.csv	17
50,054383	mi33	p	50,104149	0,049766	253,4656328479	251,8517829145	95,716014217	253,4656328479	250,4260162349	NA	NA	-455,1640066705	73,0296343416	70,3949034125	63,5364370772	58,2477960263	6,3116946105	63,3010636369	797,3580154487	7,2307017348	2032,7400412924	13,0056447656	NA	NA	0,1301554742	id17_part1.csv	17
50,104149	mi33	I	50,18	0,075851	245,1846063372	237,9230919834	94,7274876031	239,8665876655	230,2906148546	6,2066450198	238,622393717	-245,4481727769	83,7836451867	81,3764129717	81,5766299578	76,0865899285	2,8407027504	83,4985497803	570,5986367468	5,5461527207	1546,9277868182	11,2115667193	NA	NA	0,3572891529	id17_part1.csv	17
50,18	mi33	f	50,32658	0,14658	NA	227,9469887302	93,9906110789	227,8723095443	NA	NA	NA	NA	71,4827633363	65,7924414016	65,7370990684	62,9065154487	2,398349358	65,536115693	921,5411849997	8,0376949404	2092,401857084	13,1986843809	NA	NA	0,3587204046	id17_part1.csv	17
53,122911	mi14	p	53,168446	0,045535	267,9384801139	263,2069632125	96,4756143269	261,392658117	257,9904287893	NA	267,9384801139	-872,7762662554	79,6058060891	72,6560459684	63,7189619658	54,7527745569	10,0771459771	63,6265373107	1132,2153350783	9,2528778687	1904,9873923146	12,5742166348	NA	NA	0,1753905934	id17_part1.csv	17
